        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  29.000000     29.000000    29.000000  2.900000e+01  29.000000  29.000000
mean    0.912634      0.924597  2774.931034  1.000000e-01   0.000149  13.465415
std     0.079886      0.068681   251.856384  2.824686e-17   0.000007   0.446708
min     0.733300      0.750000  2177.000000  1.000000e-01   0.000140  12.791815
25%     0.866700      0.888900  2655.000000  1.000000e-01   0.000145  13.206044
50%     0.933300      0.944400  2789.000000  1.000000e-01   0.000148  13.292419
75%     1.000000      1.000000  2965.000000  1.000000e-01   0.000151  13.539108
max     1.000000      1.000000  3349.000000  1.000000e-01   0.000166  14.819555
GLOBAL EMISSIONS: 0.0001510706444963 ( 5.035688149876666e-06 each execution)
