test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.5506,0.5509,9.0,0.25,0.0020018744517444,181.86947536468503
0.516,0.5189,10.0,0.25,0.002655890301507,241.2396709918976
0.5562,0.5565,9.0,0.25,0.0022769181019092,205.5226812362671
0.5091,0.509,10.0,0.25,0.0021555351109526,195.52280139923096
0.5377,0.5497,10.0,0.25,0.0028614989586618,258.28105330467224
0.5242,0.5234,10.0,0.25,0.0022184432017655,201.1684215068817
0.5576,0.5675,10.0,0.25,0.0017409534555205,158.30175828933716
0.5169,0.5222,10.0,0.25,0.0020998714792991,190.31241273880005
0.5493,0.5616,10.0,0.25,0.0028285712810935,256.323046207428
0.5437,0.5436,10.0,0.25,0.0030400339555531,274.9838480949402
0.5887,0.6144,10.0,0.25,0.0018334068656129,165.7335479259491
0.5138,0.5358,10.0,0.25,0.0024716571325972,224.34307646751404
0.5411,0.5508,10.0,0.25,0.0024362622936314,221.5421860218048
0.542,0.5624,10.0,0.25,0.0042964473755995,390.0522003173828
