test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.5429,0.5526,10.0,0.05,0.0053463801599018,484.78193616867065
0.5671,0.5669,10.0,0.05,0.002649623018265,240.2905616760254
0.4663,0.4647,10.0,0.05,0.0018112619013663,164.45612239837646
0.5273,0.5766,10.0,0.05,0.0028766920321103,260.9867835044861
0.5654,0.6627,10.0,0.05,0.0027385179430606,248.4558765888214
0.5675,0.5681,10.0,0.05,0.003034464373268,274.64984035491943
0.5247,0.5247,10.0,0.05,0.0030308225199631,274.64711809158325
0.5584,0.5586,10.0,0.05,0.0030796659581834,278.1694085597992
0.6012,0.6088,9.0,0.05,0.002331943290819,210.30444622039795
0.4944,0.5223,10.0,0.05,0.0028626619549464,258.41425132751465
0.5333,0.5464,10.0,0.05,0.0024920631585844,225.31324911117557
0.551,0.5541,10.0,0.05,0.0027848607820744,251.84810876846316
0.5818,0.5836,10.0,0.05,0.0030728500526667,278.55661702156067
0.5316,0.5311,10.0,0.05,0.0048666921234718,440.4864168167114
