        test_acc  balanced_acc   nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.0       44.0       44.0  44.000000
mean    0.708434      0.740920  2000.0        0.0       -1.0   0.121439
std     0.096945      0.067859     0.0        0.0        0.0   0.000740
min     0.476200      0.580900  2000.0        0.0       -1.0   0.120252
25%     0.619000      0.703700  2000.0        0.0       -1.0   0.120867
50%     0.714300      0.736100  2000.0        0.0       -1.0   0.121329
75%     0.771425      0.773325  2000.0        0.0       -1.0   0.121907
max     0.857100      0.906200  2000.0        0.0       -1.0   0.123452
GLOBAL EMISSIONS: 21.80301547050476 ( 0.4845114549001058 each execution)
