        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.823802      0.819693   798.113636  1.000000e-01       -1.0  21.685831
std     0.072856      0.079734   150.726491  4.211469e-17        0.0   0.476232
min     0.650000      0.650000   516.000000  1.000000e-01       -1.0  20.970093
25%     0.761900      0.750000   694.250000  1.000000e-01       -1.0  21.077950
50%     0.809500      0.816700   783.000000  1.000000e-01       -1.0  21.960791
75%     0.857100      0.869925   910.750000  1.000000e-01       -1.0  22.012853
max     1.000000      1.000000  1171.000000  1.000000e-01       -1.0  22.502588
GLOBAL EMISSIONS: 993.5644783973694 ( 22.079210631052653 each execution)
