        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.825155      0.821043   99.840909        0.5       -1.0  44.058326
std     0.068378      0.075191    0.428257        0.0        0.0   4.244705
min     0.666700      0.634600   98.000000        0.5       -1.0  34.793091
25%     0.761900      0.777900  100.000000        0.5       -1.0  41.009500
50%     0.809500      0.825750  100.000000        0.5       -1.0  43.940442
75%     0.857100      0.863600  100.000000        0.5       -1.0  47.111826
max     1.000000      1.000000  100.000000        0.5       -1.0  53.097101
GLOBAL EMISSIONS: 2002.0309643745422 ( 44.489576986100936 each execution)
