        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.830727      0.823830  266.750000  2.000000e-01       -1.0  32.978589
std     0.066600      0.074102   76.558877  8.422938e-17        0.0   0.720914
min     0.666700      0.634600  113.000000  2.000000e-01       -1.0  31.635061
25%     0.800000      0.785700  215.250000  2.000000e-01       -1.0  32.082632
50%     0.809500      0.817450  266.000000  2.000000e-01       -1.0  33.373976
75%     0.857100      0.858725  309.000000  2.000000e-01       -1.0  33.521875
max     1.000000      1.000000  459.000000  2.000000e-01       -1.0  33.756550
GLOBAL EMISSIONS: 1503.1881203651428 ( 33.40418045255873 each execution)
