test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8571,0.8472,99.0,0.5,0.0003402333395944,32.06803345680237
0.9,0.8901,100.0,0.5,0.0003180700562462,29.71722292900085
0.8095,0.7857,100.0,0.5,0.0003161657238901,28.876670122146606
0.8095,0.7981,100.0,0.5,0.0002914363551681,27.09909009933472
0.9,0.8901,100.0,0.5,0.0003348042295336,31.05560278892517
0.8095,0.7857,100.0,0.5,0.0003356224904296,30.618669986724854
0.9048,0.9,100.0,0.5,0.0003240843982806,29.936285495758057
0.85,0.8333,100.0,0.5,0.00028464774813,26.620915412902832
0.9048,0.8889,99.0,0.5,0.0003165753325433,29.21113085746765
0.8095,0.8167,100.0,0.5,0.0003590081425255,32.50099849700928
0.8,0.7879,100.0,0.5,0.0002994310645688,27.82025980949402
0.7619,0.7917,100.0,0.5,0.0003190066362203,29.22382068634033
0.8571,0.8571,99.0,0.5,0.0003479365662302,32.28888201713562
0.85,0.8452,100.0,0.5,0.0003400193716623,31.188714027404785
0.9048,0.8889,100.0,0.5,0.0003183765867654,29.48981547355652
0.9048,0.9,100.0,0.5,0.0003370965574435,31.45641255378723
0.85,0.8452,100.0,0.5,0.0003147422895632,28.6756649017334
0.8571,0.9118,100.0,0.5,0.0003584475285659,33.15186667442322
0.8095,0.8045,100.0,0.5,0.0002599066962243,23.981181859970093
0.8,0.8182,98.0,0.5,0.0003204642220833,29.680396556854248
0.9048,0.8929,100.0,0.5,0.0003198269113447,29.40037775039673
1.0,1.0,98.0,0.5,0.0003357445855636,30.947418212890625
0.75,0.7262,100.0,0.5,0.0003048963473412,28.63179588317871
0.7143,0.6944,99.0,0.5,0.0003108178583747,29.0547788143158
0.8571,0.8571,100.0,0.5,0.0003456951014406,31.784427404403687
0.85,0.8333,100.0,0.5,0.0003075398844887,28.46129941940308
0.8571,0.8365,98.0,0.5,0.0003635954534286,33.62140607833862
0.8571,0.8472,100.0,0.5,0.0003110869180235,28.417811393737797
0.85,0.8452,100.0,0.5,0.0003123855633015,29.03892827033997
0.8571,0.9118,99.0,0.5,0.0003187870965541,29.4111921787262
0.8571,0.8636,100.0,0.5,0.0003378686773096,31.373982906341556
0.75,0.7292,100.0,0.5,0.0003500053569519,32.24856686592102
0.8095,0.8062,100.0,0.5,0.0003418898629392,31.538336992263797
0.7619,0.75,99.0,0.5,0.0003323985826643,30.982970237731934
0.95,0.9375,100.0,0.5,0.0003203871019919,29.31726574897766
0.8571,0.8365,99.0,0.5,0.0003345396716624,31.176939964294437
0.7143,0.6971,100.0,0.5,0.0003238207171635,30.014755487442017
0.85,0.8452,100.0,0.5,0.0003310940448064,30.605066537857056
0.7619,0.7333,100.0,0.5,0.0003478990711016,32.40146994590759
0.9048,0.9,100.0,0.5,0.0002905319198086,26.9815456867218
0.85,0.8333,100.0,0.5,0.0003198798371097,29.51998782157898
0.7619,0.7333,100.0,0.5,0.0003507147068777,31.70572304725647
0.7619,0.75,100.0,0.5,0.0003055810087747,28.29293298721313
0.85,0.85,100.0,0.5,0.000326546365682,30.300901651382446
