        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.953589      0.946527  1602.113636  1.000000e-01   0.000141  13.026449
std     0.035043      0.038900   188.415204  4.211469e-17   0.000003   0.102342
min     0.875000      0.864300  1075.000000  1.000000e-01   0.000135  12.886324
25%     0.916700      0.910600  1507.750000  1.000000e-01   0.000138  12.954963
50%     0.958300      0.944400  1601.000000  1.000000e-01   0.000141  13.005242
75%     0.958300      0.969250  1708.000000  1.000000e-01   0.000143  13.081953
max     1.000000      1.000000  1984.000000  1.000000e-01   0.000146  13.261414
GLOBAL EMISSIONS: 0.0001369994896453 ( 3.044433103228889e-06 each execution)
