        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.970632      0.968205   99.704545        0.5   0.000401  36.992801
std     0.027812      0.031723    0.553196        0.0   0.000011   0.915651
min     0.916700      0.900000   98.000000        0.5   0.000376  34.833252
25%     0.958300      0.944400   99.750000        0.5   0.000393  36.449366
50%     0.958300      0.969700  100.000000        0.5   0.000404  37.051147
75%     1.000000      1.000000  100.000000        0.5   0.000409  37.679818
max     1.000000      1.000000  100.000000        0.5   0.000423  39.282430
GLOBAL EMISSIONS: 0.0003815867165714 ( 8.479704812697778e-06 each execution)
