        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.918177      0.926539  163.318182        0.5       -1.0  60.960784
std     0.070228      0.064953   18.569508        0.0        0.0   0.509123
min     0.800000      0.803600  129.000000        0.5       -1.0  60.216709
25%     0.866700      0.866100  152.000000        0.5       -1.0  60.662973
50%     0.933300      0.944400  161.500000        0.5       -1.0  60.931722
75%     1.000000      1.000000  176.000000        0.5       -1.0  61.093872
max     1.000000      1.000000  216.000000        0.5       -1.0  63.175093
GLOBAL EMISSIONS: 2758.936171770096 ( 61.30969270600213 each execution)
