        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.927268      0.935764  2830.045455  1.000000e-01       -1.0  20.136099
std     0.068674      0.062123   203.493324  4.211469e-17        0.0   0.187946
min     0.733300      0.750000  2372.000000  1.000000e-01       -1.0  19.831424
25%     0.866700      0.897225  2727.500000  1.000000e-01       -1.0  20.041339
50%     0.933300      0.944400  2847.000000  1.000000e-01       -1.0  20.103927
75%     1.000000      1.000000  2948.250000  1.000000e-01       -1.0  20.198034
max     1.000000      1.000000  3346.000000  1.000000e-01       -1.0  20.899615
GLOBAL EMISSIONS: 921.431117773056 ( 20.476247061623468 each execution)
