        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.931811      0.940423  1464.363636  2.000000e-01       -1.0  30.407308
std     0.068178      0.061035   121.582605  8.422938e-17        0.0   0.132128
min     0.733300      0.750000  1186.000000  2.000000e-01       -1.0  30.120729
25%     0.866700      0.900000  1383.750000  2.000000e-01       -1.0  30.289968
50%     0.933300      0.944400  1475.000000  2.000000e-01       -1.0  30.407273
75%     1.000000      1.000000  1557.500000  2.000000e-01       -1.0  30.536579
max     1.000000      1.000000  1741.000000  2.000000e-01       -1.0  30.624950
GLOBAL EMISSIONS: 1385.4344310760498 ( 30.787431801689994 each execution)
