        test_acc  balanced_acc   nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.0       44.0       44.0  44.000000
mean    0.710382      0.733536  2000.0        0.0       -1.0   0.109010
std     0.105233      0.085606     0.0        0.0        0.0   0.001607
min     0.500000      0.571400  2000.0        0.0       -1.0   0.107111
25%     0.619000      0.684825  2000.0        0.0       -1.0   0.107528
50%     0.707150      0.734300  2000.0        0.0       -1.0   0.108627
75%     0.761900      0.791700  2000.0        0.0       -1.0   0.110285
max     0.904800      0.899000  2000.0        0.0       -1.0   0.112189
GLOBAL EMISSIONS: 16.371524810791016 ( 0.36381166246202257 each execution)
