        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.841602      0.835098   99.727273        0.5       -1.0  43.903475
std     0.058158      0.063038    0.694284        0.0        0.0   2.854118
min     0.714300      0.694400   97.000000        0.5       -1.0  35.485975
25%     0.807125      0.796500  100.000000        0.5       -1.0  42.377892
50%     0.853550      0.840850  100.000000        0.5       -1.0  43.868903
75%     0.857100      0.889200  100.000000        0.5       -1.0  45.816681
max     1.000000      1.000000  100.000000        0.5       -1.0  49.792696
GLOBAL EMISSIONS: 1991.1491374969482 ( 44.247758611043295 each execution)
