        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000      44.00000   44.000000       44.0       44.0  44.000000
mean    0.964950       0.96108   99.840909        0.5       -1.0  53.024972
std     0.031051       0.03540    0.369989        0.0        0.0   1.261495
min     0.875000       0.86430   99.000000        0.5       -1.0  50.299297
25%     0.958300       0.94440  100.000000        0.5       -1.0  52.159252
50%     0.958300       0.95940  100.000000        0.5       -1.0  53.045842
75%     1.000000       1.00000  100.000000        0.5       -1.0  53.808007
max     1.000000       1.00000  100.000000        0.5       -1.0  55.474297
GLOBAL EMISSIONS: 2402.5359146595 ( 53.38968699243333 each execution)
