        test_acc  balanced_acc   nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.0       44.0       44.0  44.000000
mean    0.928034      0.919543  3571.0        0.0       -1.0   0.122634
std     0.044350      0.043971     0.0        0.0        0.0   0.001077
min     0.833300      0.833300  3571.0        0.0       -1.0   0.121378
25%     0.916700      0.900000  3571.0        0.0       -1.0   0.122068
50%     0.916700      0.909100  3571.0        0.0       -1.0   0.122335
75%     0.958300      0.944400  3571.0        0.0       -1.0   0.122618
max     1.000000      1.000000  3571.0        0.0       -1.0   0.126322
GLOBAL EMISSIONS: 20.745896816253662 ( 0.4610199292500814 each execution)
