        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.827423      0.824218  1081.318182  1.000000e-01   0.000143  13.204168
std     0.070012      0.074517   182.852561  4.211469e-17   0.000004   0.145159
min     0.700000      0.686900   626.000000  1.000000e-01   0.000137  12.897786
25%     0.800000      0.784325   947.000000  1.000000e-01   0.000140  13.104311
50%     0.809500      0.833300  1072.000000  1.000000e-01   0.000143  13.242516
75%     0.857100      0.857100  1185.750000  1.000000e-01   0.000145  13.325226
max     1.000000      1.000000  1460.000000  1.000000e-01   0.000152  13.448613
GLOBAL EMISSIONS: 0.0001366209029886 ( 3.036020066413333e-06 each execution)
