        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.709359      0.728139  2000.0        0.0  6.780095e-07   0.097009
std     0.095001      0.080857     0.0        0.0  2.107426e-07   0.001663
min     0.500000      0.533700  2000.0        0.0  3.661524e-07   0.094802
25%     0.662525      0.678600  2000.0        0.0  4.599755e-07   0.095695
50%     0.707150      0.731250  2000.0        0.0  7.011983e-07   0.096398
75%     0.771425      0.791700  2000.0        0.0  8.529820e-07   0.097928
max     0.904800      0.892900  2000.0        0.0  1.089352e-06   0.101921
GLOBAL EMISSIONS: 3.773894342567191e-07 ( 8.386431872371536e-09 each execution)
