test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.9018,0.9018,10.0,0.15000000000000002,9.851059034246547e-06,79.89926290512085
0.9027,0.9027,10.0,0.15000000000000002,1.377949240919702e-05,110.99118900299072
0.9109,0.9109,10.0,0.15000000000000002,8.87601451411679e-06,71.76406502723694
0.9057,0.9058,10.0,0.15000000000000002,1.0172782729554435e-05,82.37092137336731
0.9211,0.9212,10.0,0.15000000000000002,1.3835141717584154e-05,112.11296272277832
0.9152,0.9154,10.0,0.15000000000000002,1.0972671068769627e-05,88.67762780189514
0.8988,0.899,10.0,0.15000000000000002,1.0220471781822512e-05,83.26116228103638
0.9117,0.9117,10.0,0.15000000000000002,1.2822514148837124e-05,103.6565580368042
0.9092,0.9093,10.0,0.15000000000000002,9.884243915714206e-06,80.05869913101196
0.8967,0.8968,10.0,0.15000000000000002,8.962722577493587e-06,72.83053183555603
0.9036,0.9045,10.0,0.15000000000000002,1.0923204876401907e-05,88.49269676208496
0.8916,0.8917,10.0,0.15000000000000002,8.114700140510064e-06,65.52199339866638
0.9108,0.9114,10.0,0.15000000000000002,1.2373422269989442e-05,100.36819863319396
0.901,0.9014,10.0,0.15000000000000002,1.0101335456617e-05,81.43626546859741
