test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.9833,0.9902,10.0,0.25,0.0010718040547948,97.08795952796936
1.0,1.0,12.0,0.25,0.0009132485458712,82.5129656791687
1.0,1.0,13.0,0.25,0.0010878723999006,98.95459723472597
0.9667,0.9808,18.0,0.25,0.0011099942915129,100.43571376800536
1.0,1.0,18.0,0.25,0.0008545453898478,77.71979069709778
0.9836,0.9902,16.0,0.25,0.000936403342096,84.61970782279968
1.0,1.0,19.0,0.25,0.0008905030856166,80.82309865951538
0.9833,0.9902,14.0,0.25,0.0011034868244287,99.62685704231262
0.9836,0.9902,18.0,0.25,0.0011109401498518,100.45196175575256
0.9833,0.9902,10.0,0.25,1.1695293315392247e-05,96.2276611328125
1.0,1.0,13.0,0.25,0.0009854223993294,89.25430727005005
0.9836,0.9902,12.0,0.25,0.0010834678953406,98.63163375854492
1.0,1.0,10.0,0.25,0.0010277198844576,92.493976354599
0.9833,0.9902,10.0,0.25,0.001192616450343,107.55443859100342
