test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,16.0,0.2,0.0011319061152309,103.27585315704346
1.0,1.0,16.0,0.2,0.0009649654485051,87.8540587425232
1.0,1.0,10.0,0.2,0.0012679242265437,115.5685739517212
0.9667,0.9808,14.0,0.2,0.00118844185043,108.0946033000946
1.0,1.0,12.0,0.2,0.0011625945784717,105.80213475227356
0.9836,0.9902,19.0,0.2,0.001035505901005,94.35862708091736
1.0,1.0,16.0,0.2,0.0011264251266822,103.0900332927704
0.9833,0.9902,10.0,0.2,0.0012833097930385,117.566801071167
0.9836,0.9902,13.0,0.2,0.0012825810530702,117.43871426582336
0.9833,0.9902,10.0,0.2,0.0010553019824393,96.03735542297365
1.0,1.0,14.0,0.2,0.0009475372734658,85.74416780471802
0.9836,0.9902,22.0,0.2,0.0010183612225493,93.07960915565492
1.0,1.0,16.0,0.2,0.001094020593835,99.8627941608429
0.9833,0.9902,18.0,0.2,0.0011178498044505,101.9321722984314
