test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,394.0,0.05,0.070316340761876,8629.923830747604
0.875,0.875,537.0,0.05,0.0010539089021488,95.66408348083496
1.0,1.0,350.0,0.05,0.001112985770895,100.8850793838501
0.9583,0.9444,440.0,0.05,0.0011346934990004,102.57547068595886
1.0,1.0,452.0,0.05,0.001084554249551,98.20408630371094
0.9167,0.9062,288.0,0.05,0.0010906352036808,99.57028388977052
0.9583,0.9444,457.0,0.05,0.0010710053098674,97.48224329948424
1.0,1.0,409.0,0.05,0.0011711399966847,105.76257538795473
1.0,1.0,484.0,0.05,0.0010973020377759,99.68528342247008
0.9167,0.9444,320.0,0.05,0.0008124763075233,74.22296786308289
0.9583,0.95,399.0,0.05,0.0011724933766102,106.23936939239502
0.9583,0.9444,432.0,0.05,0.0010311295678034,93.49613451957704
0.9583,0.9444,365.0,0.05,0.0008708862966695,78.44360780715942
0.9583,0.9688,330.0,0.05,0.0010694107440244,97.47653388977052
