        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01       44.0  44.000000
mean    0.528232      0.534300  500.0  1.000000e-01       -1.0  24.892889
std     0.017223      0.022259    0.0  4.211469e-17        0.0   0.299623
min     0.476400      0.458700  500.0  1.000000e-01       -1.0  24.530907
25%     0.518350      0.523600  500.0  1.000000e-01       -1.0  24.696371
50%     0.528850      0.531650  500.0  1.000000e-01       -1.0  24.756489
75%     0.536750      0.547650  500.0  1.000000e-01       -1.0  25.045528
max     0.560000      0.573800  500.0  1.000000e-01       -1.0  26.216125
GLOBAL EMISSIONS: 1135.307059764862 ( 25.22904577255249 each execution)
