        test_acc  balanced_acc  nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.0       44.0       44.0  44.000000
mean    0.507168      0.507684  500.0        0.0       -1.0   4.926179
std     0.023442      0.026984    0.0        0.0        0.0   0.032089
min     0.472900      0.468100  500.0        0.0       -1.0   4.870434
25%     0.488725      0.486250  500.0        0.0       -1.0   4.908809
50%     0.502000      0.502550  500.0        0.0       -1.0   4.932951
75%     0.522500      0.525925  500.0        0.0       -1.0   4.942184
max     0.585900      0.585900  500.0        0.0       -1.0   5.008656
GLOBAL EMISSIONS: 238.25897598266602 ( 5.294643910725911 each execution)
