        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01       44.0  44.000000
mean    0.530932      0.537027  500.0  4.000000e-01       -1.0  58.936780
std     0.021197      0.023461    0.0  1.684588e-16        0.0   0.406640
min     0.493100      0.489600  500.0  4.000000e-01       -1.0  58.269333
25%     0.515125      0.524575  500.0  4.000000e-01       -1.0  58.646218
50%     0.531150      0.537150  500.0  4.000000e-01       -1.0  58.851448
75%     0.543725      0.557725  500.0  4.000000e-01       -1.0  59.255764
max     0.570900      0.580100  500.0  4.000000e-01       -1.0  60.084995
GLOBAL EMISSIONS: 2672.585176706314 ( 59.39078170458476 each execution)
