        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.990936      0.986777  1421.772727  2.000000e-01   0.000219  20.094397
std     0.010409      0.020930   169.469468  8.422938e-17   0.000003   0.225726
min     0.966700      0.916700   961.000000  2.000000e-01   0.000208  19.088258
25%     0.983300      0.990200  1327.750000  2.000000e-01   0.000217  20.017578
50%     1.000000      1.000000  1414.500000  2.000000e-01   0.000219  20.114558
75%     1.000000      1.000000  1496.000000  2.000000e-01   0.000221  20.211072
max     1.000000      1.000000  1786.000000  2.000000e-01   0.000227  20.826762
GLOBAL EMISSIONS: 0.0002220809637783 ( 4.935132528406666e-06 each execution)
