        test_acc  balanced_acc    nfeat  max_alpha     emissions   duration
count  44.000000     44.000000     44.0       44.0  4.400000e+01  44.000000
mean    0.979266      0.950402  12533.0        0.0  2.218150e-06   0.229917
std     0.018942      0.041891      0.0        0.0  3.193130e-07   0.004317
min     0.933300      0.857100  12533.0        0.0  1.710208e-06   0.218328
25%     0.966700      0.916700  12533.0        0.0  1.926974e-06   0.228786
50%     0.983300      0.954500  12533.0        0.0  2.195158e-06   0.231198
75%     1.000000      1.000000  12533.0        0.0  2.380500e-06   0.232365
max     1.000000      1.000000  12533.0        0.0  3.051081e-06   0.236658
GLOBAL EMISSIONS: 2.3318847251848777e-06 ( 5.181966055966395e-08 each execution)
