        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.994341      0.995027  750.113636  3.000000e-01   0.000289  26.576667
std     0.009401      0.011939   76.455859  5.615292e-17   0.000005   0.421046
min     0.967200      0.944500  629.000000  3.000000e-01   0.000280  25.823773
25%     0.983300      0.990200  686.250000  3.000000e-01   0.000285  26.212902
50%     1.000000      1.000000  728.500000  3.000000e-01   0.000289  26.682733
75%     1.000000      1.000000  812.250000  3.000000e-01   0.000294  26.940020
max     1.000000      1.000000  915.000000  3.000000e-01   0.000299  27.209981
GLOBAL EMISSIONS: 0.0002880662234633 ( 6.401471632517779e-06 each execution)
