        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.847934      0.843141  443.172414  2.000000e-01   0.000294  22.032527
std     0.063265      0.066680  131.858438  5.649373e-17   0.000042   1.080919
min     0.750000      0.726200  177.000000  2.000000e-01   0.000218  19.397075
25%     0.809500      0.798100  336.000000  2.000000e-01   0.000252  21.417034
50%     0.850000      0.836500  413.000000  2.000000e-01   0.000300  21.955491
75%     0.857100      0.890100  500.000000  2.000000e-01   0.000332  22.784732
max     1.000000      1.000000  752.000000  2.000000e-01   0.000354  24.576084
GLOBAL EMISSIONS: 0.0003184342270798 ( 1.0614474235993332e-05 each execution)
