        test_acc  balanced_acc    nfeat  max_alpha     emissions   duration
count  44.000000     44.000000     44.0       44.0  4.400000e+01  44.000000
mean    0.973970      0.942320  12533.0        0.0  2.083228e-06   0.223628
std     0.026876      0.055484      0.0        0.0  2.226369e-07   0.003277
min     0.900000      0.812500  12533.0        0.0  1.686083e-06   0.216127
25%     0.966700      0.916700  12533.0        0.0  1.890368e-06   0.221782
50%     0.983300      0.956400  12533.0        0.0  2.064721e-06   0.224426
75%     1.000000      1.000000  12533.0        0.0  2.253511e-06   0.225796
max     1.000000      1.000000  12533.0        0.0  2.490336e-06   0.230000
GLOBAL EMISSIONS: 2.2032912183953186e-06 ( 4.896202707545152e-08 each execution)
