        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.993575      0.996214  107.704545        0.5   0.000430  39.507557
std     0.008191      0.004827   10.402548        0.0   0.000006   0.510650
min     0.983300      0.990200   99.000000        0.5   0.000413  37.928737
25%     0.983300      0.990200  100.000000        0.5   0.000427  39.282640
50%     1.000000      1.000000  102.000000        0.5   0.000431  39.575356
75%     1.000000      1.000000  113.000000        0.5   0.000433  39.773707
max     1.000000      1.000000  139.000000        0.5   0.000443  40.723721
GLOBAL EMISSIONS: 0.0004126181597899 ( 9.169292439775556e-06 each execution)
