        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.992452      0.990648  1430.545455  2.000000e-01   0.000215  19.719487
std     0.010386      0.017285   132.851457  8.422938e-17   0.000004   0.345716
min     0.966700      0.940000  1129.000000  2.000000e-01   0.000207  19.337600
25%     0.983300      0.990200  1329.500000  2.000000e-01   0.000212  19.418372
50%     1.000000      1.000000  1429.000000  2.000000e-01   0.000214  19.660023
75%     1.000000      1.000000  1518.250000  2.000000e-01   0.000218  20.036560
max     1.000000      1.000000  1796.000000  2.000000e-01   0.000223  20.553654
GLOBAL EMISSIONS: 0.0002179226671657 ( 4.8427259370155555e-06 each execution)
