        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.918182      0.926736  349.522727  2.000000e-01   0.000290  23.225893
std     0.071685      0.066255   43.132294  8.422938e-17   0.000005   0.275240
min     0.733300      0.750000  257.000000  2.000000e-01   0.000281  22.978611
25%     0.866700      0.883200  330.000000  2.000000e-01   0.000288  23.045886
50%     0.933300      0.937500  354.500000  2.000000e-01   0.000289  23.097638
75%     1.000000      1.000000  376.500000  2.000000e-01   0.000293  23.346312
max     1.000000      1.000000  412.000000  2.000000e-01   0.000302  24.126221
GLOBAL EMISSIONS: 0.0003004737920725 ( 6.6771953793888886e-06 each execution)
