        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.919689      0.926293  140.318182  4.000000e-01   0.000485  38.781613
std     0.071275      0.067973   17.660589  1.684588e-16   0.000006   0.440874
min     0.800000      0.803600  108.000000  4.000000e-01   0.000475  38.309268
25%     0.866700      0.883200  127.000000  4.000000e-01   0.000481  38.433306
50%     0.933300      0.940950  138.000000  4.000000e-01   0.000485  38.621767
75%     1.000000      1.000000  150.500000  4.000000e-01   0.000489  39.013243
max     1.000000      1.000000  180.000000  4.000000e-01   0.000504  40.035940
GLOBAL EMISSIONS: 0.0004922218571568 ( 1.0938263492373334e-05 each execution)
