        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.913630      0.922095  232.659091  3.000000e-01   0.000389  31.062776
std     0.068313      0.063784   19.329389  5.615292e-17   0.000006   0.405059
min     0.733300      0.750000  195.000000  3.000000e-01   0.000379  30.643187
25%     0.866700      0.891525  220.250000  3.000000e-01   0.000385  30.766607
50%     0.933300      0.937500  229.500000  3.000000e-01   0.000388  30.896756
75%     0.933300      0.944400  252.000000  3.000000e-01   0.000392  31.318563
max     1.000000      1.000000  270.000000  3.000000e-01   0.000403  32.288772
GLOBAL EMISSIONS: 0.000387509754585 ( 8.611327879666666e-06 each execution)
