        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.922159      0.922832   99.750000  3.000000e-01   0.000673  46.193112
std     0.015112      0.015064    0.488234  5.615292e-17   0.000016   1.066499
min     0.885000      0.885000   98.000000  3.000000e-01   0.000641  44.206161
25%     0.910000      0.911300  100.000000  3.000000e-01   0.000662  45.521704
50%     0.925000      0.925200  100.000000  3.000000e-01   0.000679  46.780280
75%     0.930000      0.930925  100.000000  3.000000e-01   0.000682  46.840469
max     0.945000      0.946100  100.000000  3.000000e-01   0.000707  48.208061
GLOBAL EMISSIONS: 0.0006844556252392 ( 1.5210125005315556e-05 each execution)
