test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,35.0,0.25,0.001122554806232,102.26590394973756
1.0,1.0,27.0,0.25,0.0010932182698572,99.97863221168518
1.0,1.0,53.0,0.25,0.0010004841138473,90.38382482528688
0.9833,0.9902,49.0,0.25,0.0011589525344952,105.16372299194336
1.0,1.0,19.0,0.25,0.0012258097358351,111.55374574661256
0.9836,0.9902,28.0,0.25,0.0012191590553893,110.3841199874878
1.0,1.0,37.0,0.25,0.0012815408234902,115.76107096672058
0.9833,0.9902,36.0,0.25,0.0012462706507818,113.1306369304657
0.9836,0.9902,48.0,0.25,0.0013306511128989,120.56578612327576
1.0,1.0,34.0,0.25,0.0010890734818271,98.45318007469176
1.0,1.0,23.0,0.25,0.0011785734299107,106.4738883972168
1.0,1.0,34.0,0.25,0.0012485568576566,112.9404559135437
1.0,1.0,28.0,0.25,0.0011004497494174,99.47681474685668
0.9833,0.9902,32.0,0.25,0.0012987672603373,117.4801242351532
