        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.959769      0.954562  747.689655  2.000000e-01   0.000220  19.856461
std     0.037725      0.042029   88.033721  5.649373e-17   0.000005   0.410020
min     0.875000      0.875000  575.000000  2.000000e-01   0.000210  19.307120
25%     0.916700      0.906200  681.000000  2.000000e-01   0.000217  19.501219
50%     0.958300      0.950000  757.000000  2.000000e-01   0.000220  19.826024
75%     1.000000      1.000000  790.000000  2.000000e-01   0.000221  20.050741
max     1.000000      1.000000  927.000000  2.000000e-01   0.000232  21.139010
GLOBAL EMISSIONS: 0.0002159793143554 ( 7.199310478513333e-06 each execution)
