        test_acc  balanced_acc      nfeat  max_alpha  emissions   duration
count  29.000000     29.000000  29.000000       29.0  29.000000  29.000000
mean    0.966938      0.963597  55.137931        0.5   0.000443  39.994379
std     0.025828      0.030345   7.845491        0.0   0.000010   0.834470
min     0.916700      0.900000  39.000000        0.5   0.000427  38.340935
25%     0.958300      0.944400  51.000000        0.5   0.000439  39.605692
50%     0.958300      0.968800  55.000000        0.5   0.000441  39.850891
75%     1.000000      1.000000  60.000000        0.5   0.000445  40.338211
max     1.000000      1.000000  68.000000        0.5   0.000472  42.339087
GLOBAL EMISSIONS: 0.0004582638722601 ( 1.527546240867e-05 each execution)
