        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.962638      0.958862  432.448276  3.000000e-01   0.000292  26.465501
std     0.032159      0.037003   53.429918  5.649373e-17   0.000006   0.586422
min     0.916700      0.900000  293.000000  3.000000e-01   0.000285  25.762869
25%     0.958300      0.944400  412.000000  3.000000e-01   0.000287  26.023345
50%     0.958300      0.968800  438.000000  3.000000e-01   0.000291  26.325069
75%     1.000000      1.000000  460.000000  3.000000e-01   0.000296  26.667444
max     1.000000      1.000000  569.000000  3.000000e-01   0.000307  27.863060
GLOBAL EMISSIONS: 0.0002925593254782 ( 9.75197751594e-06 each execution)
