        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.964072      0.961255  191.448276  4.000000e-01   0.000364  32.843734
std     0.030941      0.035841   22.316852  1.129875e-16   0.000005   0.472047
min     0.916700      0.900000  146.000000  4.000000e-01   0.000356  32.284315
25%     0.958300      0.944400  177.000000  4.000000e-01   0.000360  32.484404
50%     0.958300      0.968800  194.000000  4.000000e-01   0.000363  32.678245
75%     1.000000      1.000000  208.000000  4.000000e-01   0.000368  32.992417
max     1.000000      1.000000  235.000000  4.000000e-01   0.000377  34.081222
GLOBAL EMISSIONS: 0.000364448453055 ( 1.21482817685e-05 each execution)
