        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.966850      0.963791  151.272727  3.000000e-01   0.000361  29.107110
std     0.031864      0.036302   19.441461  5.615292e-17   0.000009   0.763582
min     0.916700      0.900000  110.000000  3.000000e-01   0.000344  27.804600
25%     0.958300      0.944400  136.000000  3.000000e-01   0.000356  28.619564
50%     0.958300      0.968800  152.500000  3.000000e-01   0.000361  29.025968
75%     1.000000      1.000000  165.750000  3.000000e-01   0.000365  29.405236
max     1.000000      1.000000  193.000000  3.000000e-01   0.000390  31.502211
GLOBAL EMISSIONS: 0.0003598459526482 ( 7.996576725515556e-06 each execution)
