        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.963057      0.958489   99.863636  4.000000e-01   0.000401  32.953956
std     0.031402      0.035771    0.347142  1.684588e-16   0.000064   1.440283
min     0.875000      0.864300   99.000000  4.000000e-01   0.000004  29.826254
25%     0.958300      0.944400  100.000000  4.000000e-01   0.000401  32.352559
50%     0.958300      0.950000  100.000000  4.000000e-01   0.000407  32.919627
75%     1.000000      1.000000  100.000000  4.000000e-01   0.000416  33.620591
max     1.000000      1.000000  100.000000  4.000000e-01   0.000462  36.932360
GLOBAL EMISSIONS: 0.000407505953022 ( 9.055687844933332e-06 each execution)
