        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.949811      0.942095  741.500000  1.000000e-01   0.000179  14.580317
std     0.036576      0.041161   83.716437  4.211469e-17   0.000005   0.418201
min     0.875000      0.855600  547.000000  1.000000e-01   0.000171  13.955182
25%     0.916700      0.908375  719.750000  1.000000e-01   0.000176  14.301242
50%     0.958300      0.944400  738.500000  1.000000e-01   0.000178  14.501668
75%     0.968725      0.976600  781.750000  1.000000e-01   0.000182  14.780874
max     1.000000      1.000000  918.000000  1.000000e-01   0.000193  15.745944
GLOBAL EMISSIONS: 0.0001862805727606 ( 4.139568283568889e-06 each execution)
