test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.952,0.9521,178.0,0.1,-1.0,22.408355951309204
0.9486,0.9486,159.0,0.1,-1.0,22.483149528503418
0.958,0.9581,182.0,0.1,-1.0,22.359319925308228
0.9374,0.9376,138.0,0.1,-1.0,22.367416858673096
0.9571,0.9572,177.0,0.1,-1.0,22.500027894973755
0.9576,0.9579,169.0,0.1,-1.0,22.24908685684204
0.949,0.9491,168.0,0.1,-1.0,22.17783260345459
0.958,0.958,161.0,0.1,-1.0,22.391359567642212
0.9512,0.9512,162.0,0.1,-1.0,22.201050519943237
0.949,0.949,165.0,0.1,-1.0,22.269750356674194
0.9563,0.9566,186.0,0.1,-1.0,22.36124563217163
0.9499,0.9499,150.0,0.1,-1.0,22.304012298583984
0.9464,0.9466,171.0,0.1,-1.0,22.27010154724121
0.9511,0.9512,192.0,0.1,-1.0,22.311641931533813
0.9567,0.9567,197.0,0.1,-1.0,22.25791025161743
0.9494,0.9496,169.0,0.1,-1.0,22.308314323425293
0.9477,0.9482,165.0,0.1,-1.0,22.31412649154663
0.9503,0.9504,170.0,0.1,-1.0,22.275149822235107
0.9507,0.9513,189.0,0.1,-1.0,22.333486080169678
0.9546,0.9546,169.0,0.1,-1.0,22.258245706558228
0.9567,0.9569,153.0,0.1,-1.0,22.280637979507446
0.9473,0.9476,154.0,0.1,-1.0,22.467902421951294
0.9546,0.9548,188.0,0.1,-1.0,22.433170795440674
0.9529,0.9532,168.0,0.1,-1.0,22.337515592575073
0.9494,0.9494,191.0,0.1,-1.0,22.39698576927185
0.9546,0.9547,148.0,0.1,-1.0,22.39150047302246
0.9473,0.9475,162.0,0.1,-1.0,22.249924182891846
0.9554,0.9554,154.0,0.1,-1.0,22.36596417427063
0.9567,0.9568,157.0,0.1,-1.0,22.354920387268066
0.9499,0.9502,151.0,0.1,-1.0,22.238441944122314
0.952,0.9522,149.0,0.1,-1.0,24.13835096359253
0.9606,0.9606,160.0,0.1,-1.0,22.437966346740723
0.9567,0.9574,181.0,0.1,-1.0,22.44308638572693
0.952,0.952,172.0,0.1,-1.0,22.54047966003418
0.9486,0.9489,194.0,0.1,-1.0,22.413686990737915
0.9494,0.9499,160.0,0.1,-1.0,22.56967258453369
0.9468,0.9473,173.0,0.1,-1.0,22.433082818984985
0.9563,0.9563,157.0,0.1,-1.0,22.627775192260742
0.9486,0.9486,167.0,0.1,-1.0,22.62986922264099
0.9503,0.9504,161.0,0.1,-1.0,22.564828634262085
0.9559,0.9562,188.0,0.1,-1.0,22.562119007110596
0.952,0.9521,170.0,0.1,-1.0,22.569119691848755
0.955,0.955,176.0,0.1,-1.0,22.616084575653076
0.9507,0.9508,171.0,0.1,-1.0,22.595986127853394
