        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.951564      0.951720  172.477273  1.000000e-01       -1.0  22.847917
std     0.005130      0.005145   14.126486  4.211469e-17        0.0   0.432345
min     0.936600      0.936800  143.000000  1.000000e-01       -1.0  22.624830
25%     0.948900      0.948925  165.000000  1.000000e-01       -1.0  22.678078
50%     0.951100      0.951250  169.500000  1.000000e-01       -1.0  22.745347
75%     0.955625      0.955950  183.000000  1.000000e-01       -1.0  22.919168
max     0.962300      0.962300  206.000000  1.000000e-01       -1.0  25.521199
GLOBAL EMISSIONS: 1073.3495860099792 ( 23.852213022443983 each execution)
