        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.961002      0.961048   99.636364  4.000000e-01       -1.0  34.153849
std     0.003669      0.003685    0.650256  1.684588e-16        0.0   0.272302
min     0.951100      0.951200   97.000000  4.000000e-01       -1.0  33.781697
25%     0.959200      0.959200   99.000000  4.000000e-01       -1.0  33.928787
50%     0.961650      0.961750  100.000000  4.000000e-01       -1.0  34.119650
75%     0.964000      0.964000  100.000000  4.000000e-01       -1.0  34.278034
max     0.966600      0.966600  100.000000  4.000000e-01       -1.0  34.825034
GLOBAL EMISSIONS: 1582.5367438793182 ( 35.167483197318184 each execution)
