        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.967789      0.964343   99.750000        0.5       -1.0  52.741078
std     0.029618      0.033680    0.575669        0.0        0.0   1.112472
min     0.875000      0.864300   97.000000        0.5       -1.0  49.823245
25%     0.958300      0.944400  100.000000        0.5       -1.0  52.079244
50%     0.958300      0.968800  100.000000        0.5       -1.0  52.896242
75%     1.000000      1.000000  100.000000        0.5       -1.0  53.421416
max     1.000000      1.000000  100.000000        0.5       -1.0  54.995821
GLOBAL EMISSIONS: 2389.5185766220093 ( 53.10041281382243 each execution)
