        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.951702      0.944634  1640.727273  1.000000e-01       -1.0  18.939408
std     0.038053      0.041804   163.567263  4.211469e-17        0.0   0.162401
min     0.875000      0.864300  1327.000000  1.000000e-01       -1.0  18.789024
25%     0.916700      0.908375  1555.750000  1.000000e-01       -1.0  18.877177
50%     0.958300      0.944400  1639.000000  1.000000e-01       -1.0  18.927660
75%     1.000000      1.000000  1716.250000  1.000000e-01       -1.0  18.963447
max     1.000000      1.000000  2082.000000  1.000000e-01       -1.0  19.889795
GLOBAL EMISSIONS: 868.2842485904694 ( 19.295205524232653 each execution)
