        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.962114      0.957155  429.772727  3.000000e-01       -1.0  38.572716
std     0.033396      0.037670   54.994234  5.615292e-17        0.0   0.458295
min     0.875000      0.864300  297.000000  3.000000e-01       -1.0  37.688906
25%     0.958300      0.944400  392.000000  3.000000e-01       -1.0  38.375338
50%     0.958300      0.947200  428.000000  3.000000e-01       -1.0  38.719077
75%     1.000000      1.000000  477.250000  3.000000e-01       -1.0  38.807772
max     1.000000      1.000000  581.000000  3.000000e-01       -1.0  40.057235
GLOBAL EMISSIONS: 1752.5683734416962 ( 38.945963854259915 each execution)
