        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.965900      0.962473  188.795455  4.000000e-01       -1.0  47.412958
std     0.030164      0.034511   21.456911  1.684588e-16        0.0   0.448357
min     0.916700      0.900000  146.000000  4.000000e-01       -1.0  47.083767
25%     0.958300      0.944400  173.500000  4.000000e-01       -1.0  47.200560
50%     0.958300      0.968800  188.000000  4.000000e-01       -1.0  47.291428
75%     1.000000      1.000000  207.250000  4.000000e-01       -1.0  47.454771
max     1.000000      1.000000  229.000000  4.000000e-01       -1.0  49.297794
GLOBAL EMISSIONS: 2150.204174518585 ( 47.782314989301895 each execution)
