        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.839545      0.833780  100.318182  4.000000e-01       -1.0  46.363986
std     0.057077      0.063409    2.475674  1.684588e-16        0.0   3.046642
min     0.714300      0.694400   98.000000  4.000000e-01       -1.0  36.925518
25%     0.807125      0.790750  100.000000  4.000000e-01       -1.0  44.514493
50%     0.850000      0.836500  100.000000  4.000000e-01       -1.0  46.507158
75%     0.857100      0.870225  100.000000  4.000000e-01       -1.0  48.896081
max     1.000000      1.000000  116.000000  4.000000e-01       -1.0  51.408608
GLOBAL EMISSIONS: 2102.8790605068207 ( 46.73064578904046 each execution)
