        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.835055      0.829643  1077.000000  1.000000e-01       -1.0  20.049815
std     0.069274      0.075094   175.242556  4.211469e-17        0.0   0.216727
min     0.700000      0.686900   728.000000  1.000000e-01       -1.0  19.594436
25%     0.800000      0.787350   961.000000  1.000000e-01       -1.0  19.831774
50%     0.850000      0.833300  1071.500000  1.000000e-01       -1.0  20.129476
75%     0.857100      0.863600  1205.000000  1.000000e-01       -1.0  20.229952
max     1.000000      1.000000  1440.000000  1.000000e-01       -1.0  20.318796
GLOBAL EMISSIONS: 919.7931139469147 ( 20.439846976598105 each execution)
