        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.837218      0.831623  442.840909  2.000000e-01       -1.0  30.226184
std     0.070020      0.076384  116.298722  8.422938e-17        0.0   1.293124
min     0.700000      0.686900  175.000000  2.000000e-01       -1.0  29.289540
25%     0.800000      0.790200  361.250000  2.000000e-01       -1.0  29.789068
50%     0.850000      0.834900  423.000000  2.000000e-01       -1.0  30.082016
75%     0.857100      0.870225  505.250000  2.000000e-01       -1.0  30.280197
max     1.000000      1.000000  745.000000  2.000000e-01       -1.0  38.264337
GLOBAL EMISSIONS: 1376.83553481102 ( 30.596345218022666 each execution)
