test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.9224,0.9225,10.0,0.05,0.0017579466303986,158.7824420928955
0.9053,0.9053,10.0,0.05,0.0027643103208585,250.1603763103485
0.9289,0.9291,10.0,0.05,0.0027303253808529,246.8470938205719
0.9074,0.9079,10.0,0.05,0.0020129362786954,181.6796431541443
0.925,0.9253,10.0,0.05,0.0023425166730583,212.5768237113953
0.9199,0.9202,11.0,0.05,0.0052627300976548,476.6641912460327
0.9177,0.9177,10.0,0.05,0.0023554967311543,212.94119262695312
0.9297,0.9298,13.0,0.05,0.004909197318067,445.44615745544434
0.9182,0.9186,10.0,0.05,0.0018892654773306,171.01734042167664
0.9078,0.9078,11.0,0.05,0.0047284853173093,429.5492465496063
0.9327,0.9327,12.0,0.05,0.0044083618061372,399.9534475803375
0.9165,0.9165,10.0,0.05,0.0024492211725378,221.97611713409424
0.9237,0.9238,10.0,0.05,0.002005444313633,181.56806635856628
0.9207,0.9209,10.0,0.05,0.0035060719736172,317.1081120967865
