test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8971,0.8971,10.0,0.2,0.00089140261406,71.54085540771484
0.9078,0.908,10.0,0.2,0.0007998050632207,63.97683525085449
0.9139,0.9139,10.0,0.2,0.000708373363343,56.5555362701416
0.8954,0.8956,10.0,0.2,0.0006925680837128,55.57624268531799
0.9147,0.9147,10.0,0.2,0.0007894690164149,63.27294373512268
0.9152,0.9154,10.0,0.2,0.0010143923103837,81.08122324943542
0.8954,0.8961,10.0,0.2,0.0007830811567575,62.88912081718445
0.9018,0.902,10.0,0.2,0.0006767710261297,53.953699350357056
0.9113,0.9114,10.0,0.2,0.0008793929146429,70.04326677322388
0.895,0.895,10.0,0.2,0.0007887182163534,63.043922424316406
0.9053,0.9054,10.0,0.2,0.0006943937485249,55.58121633529663
0.8985,0.8985,10.0,0.2,0.0007743924406987,61.83703541755676
0.9006,0.9009,10.0,0.2,0.0006754738836195,53.843674182891846
0.9044,0.9044,10.0,0.2,0.0008810266730359,70.12568378448486
