test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.9048,0.899,10.0,0.5,0.0004513081253192,41.00436782836914
0.85,0.8452,10.0,0.5,0.0004307931133752,38.50440573692322
0.7619,0.7356,10.0,0.5,0.0004218099835623,38.14990830421448
0.8095,0.7981,10.0,0.5,0.0004408077221835,39.56989192962647
1.0,1.0,10.0,0.5,0.000435432390156,39.73720693588257
0.8095,0.8062,10.0,0.5,0.0004512952003982,40.35063576698303
0.8571,0.8472,10.0,0.5,0.0004167217530676,37.90336227416992
0.8,0.8,10.0,0.5,0.0004292482420923,38.92310833930969
0.8571,0.8365,10.0,0.5,0.0004611676890804,41.43021845817566
0.8571,0.9062,10.0,0.5,0.0004441472688579,40.50682950019837
0.85,0.8333,10.0,0.5,0.0004210984773203,37.8157434463501
0.8571,0.85,10.0,0.5,0.0004320240561435,39.41378355026245
0.7619,0.75,13.0,0.5,0.0004477158163549,40.45418739318848
0.9,0.9333,10.0,0.5,0.0004226202999983,38.52899408340454
0.9048,0.8929,10.0,0.5,0.0004371657211791,39.77102470397949
0.7143,0.7091,10.0,0.5,0.000460766137995,41.29715180397034
0.8,0.7802,10.0,0.5,0.0004419228910016,39.9086229801178
0.7143,0.85,14.0,0.5,0.0004441266760816,40.31489396095276
0.8095,0.7981,10.0,0.5,0.0004204408819337,37.63466119766235
0.75,0.7917,10.0,0.5,0.0004402336394759,40.14902377128601
0.8571,0.85,10.0,0.5,0.0004352818931245,39.56703805923462
0.9048,0.9333,10.0,0.5,0.0004299526554822,38.6256844997406
0.75,0.7262,11.0,0.5,0.0004493428834527,41.22492241859436
0.9048,0.8929,10.0,0.5,0.0004388158654965,39.91712594032288
0.8095,0.7981,12.0,0.5,0.0004507992716186,40.33648705482483
0.85,0.8452,10.0,0.5,0.0004239349453562,39.04591178894043
0.6667,0.6591,18.0,0.5,0.0004544364855061,41.11096405982971
0.8095,0.7981,10.0,0.5,0.0004241027357026,37.77921652793884
0.75,0.7262,10.0,0.5,0.0004181987251194,38.03346586227417
