        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.994327      0.995848  334.886364  4.000000e-01       -1.0  48.524206
std     0.007979      0.007860   35.625452  1.684588e-16        0.0   0.456379
min     0.983300      0.954500  261.000000  4.000000e-01       -1.0  47.822632
25%     0.983300      0.990200  308.750000  4.000000e-01       -1.0  48.236573
50%     1.000000      1.000000  334.500000  4.000000e-01       -1.0  48.393968
75%     1.000000      1.000000  352.500000  4.000000e-01       -1.0  48.664414
max     1.000000      1.000000  426.000000  4.000000e-01       -1.0  50.471703
GLOBAL EMISSIONS: 2200.3284895420074 ( 48.89618865648905 each execution)
