        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.993950      0.994989  749.681818  3.000000e-01       -1.0  38.787396
std     0.008857      0.012921   66.959472  5.615292e-17        0.0   0.247256
min     0.966700      0.916700  569.000000  3.000000e-01       -1.0  38.522092
25%     0.983300      0.990200  712.750000  3.000000e-01       -1.0  38.668126
50%     1.000000      1.000000  757.500000  3.000000e-01       -1.0  38.754718
75%     1.000000      1.000000  793.750000  3.000000e-01       -1.0  38.825494
max     1.000000      1.000000  886.000000  3.000000e-01       -1.0  40.142878
GLOBAL EMISSIONS: 1761.9164011478424 ( 39.15369780328539 each execution)
