test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.925,0.9302,9002.0,0.0,1.9862985242295308e-05,0.8872520923614502
0.905,0.91,9037.0,0.0,1.8729273581386383e-05,0.8723180294036865
0.765,0.8401,8941.0,0.0,1.8252010385978824e-05,0.8987441062927246
0.925,0.9254,9153.0,0.0,1.790203933959315e-05,0.864088773727417
0.94,0.9402,9087.0,0.0,1.6755601727807356e-05,0.8608102798461914
0.915,0.9221,9076.0,0.0,2.006764663778346e-05,0.860565185546875
0.935,0.935,8974.0,0.0,1.757375761898023e-05,0.8998656272888184
0.895,0.8998,9142.0,0.0,2.0475808852541047e-05,0.8874843120574951
0.915,0.9201,9134.0,0.0,1.8368163795318344e-05,0.8584365844726562
0.865,0.8937,8879.0,0.0,1.833522610318893e-05,0.8827898502349854
0.92,0.92,9118.0,0.0,1.7702032653102425e-05,0.8647758960723877
0.91,0.9115,9063.0,0.0,2.0066157544616517e-05,0.8992085456848145
0.865,0.8653,9107.0,0.0,1.890050216893451e-05,0.8744444847106934
0.905,0.9202,9017.0,0.0,1.7223905418829217e-05,0.8823873996734619
0.855,0.8876,9047.0,0.0,2.023519418643632e-05,0.8857424259185791
0.925,0.9271,9163.0,0.0,1.7323748456494573e-05,0.8842532634735107
0.9,0.9014,8986.0,0.0,1.697274136775262e-05,0.8453819751739502
0.775,0.8448,8869.0,0.0,2.043645941528603e-05,0.8802335262298584
0.935,0.935,9166.0,0.0,2.164772072464357e-05,0.8776576519012451
0.93,0.93,9118.0,0.0,1.9022122391066905e-05,0.9090523719787598
0.89,0.9062,9084.0,0.0,2.1275093328431177e-05,0.948068618774414
0.85,0.8798,9147.0,0.0,1.824653083812952e-05,0.9345619678497314
0.93,0.9307,8970.0,0.0,1.8164003780275014e-05,0.9274487495422364
0.95,0.9516,9002.0,0.0,1.7686468386455228e-05,0.8521454334259033
0.89,0.89,9051.0,0.0,2.078478572401064e-05,0.877091646194458
0.895,0.9068,9098.0,0.0,2.1091387644364228e-05,0.8610255718231201
0.875,0.8923,9086.0,0.0,1.7723210987113397e-05,0.8488452434539795
0.865,0.8854,9008.0,0.0,1.860693001906347e-05,0.8622806072235107
0.885,0.885,9079.0,0.0,1.87172676425882e-05,0.8855795860290527
