        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.717259      0.729952  2000.0        0.0  6.698943e-07   0.096200
std     0.086740      0.075887     0.0        0.0  1.969313e-07   0.003734
min     0.523800      0.464300  2000.0        0.0  3.509170e-07   0.086632
25%     0.662525      0.687350  2000.0        0.0  5.247869e-07   0.096146
50%     0.714300      0.731250  2000.0        0.0  6.819529e-07   0.096608
75%     0.761900      0.771200  2000.0        0.0  8.475021e-07   0.098525
max     0.904800      0.888900  2000.0        0.0  9.900085e-07   0.102113
GLOBAL EMISSIONS: 9.379598899698792e-07 ( 2.084355311044176e-08 each execution)
