        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.826075      0.821641   799.136364  1.000000e-01   0.000145  13.352637
std     0.072408      0.080134   140.788575  4.211469e-17   0.000005   0.325664
min     0.666700      0.634600   452.000000  1.000000e-01   0.000137  12.631632
25%     0.790475      0.785700   703.500000  1.000000e-01   0.000142  13.169150
50%     0.809500      0.825750   771.500000  1.000000e-01   0.000145  13.429164
75%     0.857100      0.869925   903.250000  1.000000e-01   0.000149  13.625085
max     1.000000      1.000000  1093.000000  1.000000e-01   0.000156  13.743258
GLOBAL EMISSIONS: 0.0001452303414105 ( 3.2273409202333336e-06 each execution)
