        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.828293      0.823495   99.840909  4.000000e-01   0.000292  26.904628
std     0.065037      0.070535    0.428257  1.684588e-16   0.000031   3.048972
min     0.700000      0.686900   98.000000  4.000000e-01   0.000212  19.791098
25%     0.790475      0.784325  100.000000  4.000000e-01   0.000276  25.270595
50%     0.809500      0.811450  100.000000  4.000000e-01   0.000289  26.421555
75%     0.857100      0.869925  100.000000  4.000000e-01   0.000310  28.184149
max     1.000000      1.000000  100.000000  4.000000e-01   0.000382  38.636455
GLOBAL EMISSIONS: 0.000283816193034 ( 6.307026511866667e-06 each execution)
